"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Costa Rica","CRI","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.18734027204989","0.200061623853212","0.203539119216604","0.193569805269369","0.241788726022379","0.210037837095461","0.198826136532043","0.194445450726673","0.191662793243459","0.188787195264406","0.176307040123609","0.175413380554962","0.183566842598361","0.181081100627647","0.176767610962201","0.163554794327477","0.153015536782327","0.157613389494133","0.147870320585","0.144045579066113","0.129939393452418","0.118891496719492","0.111073966342881","0.11110148819231","0.104697115755251","0.0934451812607965","0.090936923180823","","","","",
"Caribbean small states","CSS","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.867713844671094","0.840556905350625","0.84044782512443","0.778710871467458","0.73521235606374","0.71757304880597","0.765160031531045","0.696287071314037","0.687572975009059","0.71919604948045","0.70580205991004","0.723729579021205","0.702493913350361","0.702114712879137","0.675656819096291","0.684086519010745","0.679190439085037","0.653696579872732","0.63373418173427","0.628415654675218","0.648717238189306","0.614189677022805","0.600289740482138","0.609833499926947","0.586690950955346","0.590453145316241","0.574268751449075","","","","",
"Cuba","CUB","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.50696919738628","1.30778889846626","1.48649854302047","1.61343330386461","1.36088810973782","","","","",
"Cayman Islands","CYM","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.133625655439409","0.149075307586093","0.149577648925872","0.152921715121334","0.155379869202029","0.158359777018273","0.14459487028721","0.143065462732144","0.142378956569066","0.140591714617571","0.131334383240868","","","","",
"Cyprus","CYP","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.609388767651035","0.60882458294455","0.587283203329101","0.603284592734393","0.626068504080288","0.492593316102164","0.530161863357004","0.492723020903891","0.502646553241134","0.472294735059377","0.472134822784331","0.428967059057989","0.420089424353616","0.444766344450947","0.388654601358888","0.365907915979012","0.345960312268845","0.325252259488478","0.313050193513029","0.295966254544764","0.277851364148327","0.261966535415265","0.251591680203607","0.22717860140944","0.236671814089969","0.228285908057321","0.219880676100993","","","","",
"Czech Republic","CZE","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1362762026402","1.06477922792808","0.960360637712287","0.872139768439629","0.833713711187519","0.839599027567635","0.798248138809289","0.710382367994914","0.74544722054453","0.689628762401268","0.645343745282963","0.616251037632663","0.550502818181035","0.535653487000261","0.501605244813223","0.458258865818167","0.403645370641152","0.373394754219958","0.38875513567829","0.357285339506428","0.338511492952279","0.318256178340692","0.286118410675793","0.281027606354932","0.269642728119554","","","","",
"Germany","DEU","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.554589618707141","0.510239831383136","0.4952730681528","0.467040239395064","0.449779626622843","0.451842505681854","0.427900120748107","0.41134110718168","0.381030707779173","0.371037361493527","0.365258845268322","0.344727285812554","0.333774055897313","0.315874730511564","0.304251383525727","0.290584925559416","0.261975530150941","0.251065332597015","0.238733671347937","0.237761930032672","0.21370588184825","0.21166967992286","0.208887720828692","0.189215247098873","0.186655036457658","0.17482961906211","","","","",
"Djibouti","DJI","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.157807672496389","0.158872870498796","0.149976392865388","0.142140629861578","","","","",
"Dominica","DMA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.193806522822148","0.184976199117107","0.177256406600503","0.180082403071093","0.186625514512506","0.216842556001975","0.187755335081773","0.198687913832561","0.180725475582185","0.185976972725156","0.226229682390641","0.237335490030929","0.22441221949183","0.236753177975973","0.27266036576362","0.262699796322226","0.243633190202823","0.286006950258586","0.235710556471963","0.231436069885537","0.242735187256934","0.212949970395832","0.233809327638431","0.234100737492149","0.226953867939289","0.221969170095787","0.210874396733673","","","","",
"Denmark","DNK","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.536547728743609","0.614175826698194","0.530842597394836","0.544681703553786","0.541204903416907","0.482222089721167","0.57870464238497","0.467403153701874","0.434938057415877","0.388787127797804","0.33531763754455","0.335318281379543","0.315986381115088","0.337427035010726","0.284504199831306","0.254288334706244","0.271363826938271","0.236449900628014","0.209120123182181","0.199526058061496","0.191916001957261","0.164364903175609","0.145406782084497","0.141987733189158","0.122612869084745","0.110526931666035","0.106774381035283","","","","",
"Dominican Republic","DOM","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.352709809725486","0.367791209002989","0.351647228068992","0.344540790777363","0.348670762724243","0.41147389287168","0.415872791370674","0.391116444716437","0.369423446164957","0.346830116100313","0.345587017245563","0.330479924990627","0.335132943352442","0.336377444144873","0.271777757551136","0.245200555179711","0.231379272261315","0.224506326839649","0.208718194563267","0.200401888155675","0.190038108634509","0.186885099996211","0.185859071171442","0.171211434002088","0.161670822210143","0.159251330955745","0.150790268037013","","","","",
"Algeria","DZA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.432012620612358","0.43438165147913","0.422941418135561","0.432925509814611","0.449606871532177","0.467835978936133","0.449684779295078","0.393310594673351","0.453353797241763","0.372522620885602","0.335080742922359","0.305145342398559","0.303674168915122","0.283274483299778","0.255621990110981","0.283724905672717","0.255117019244964","0.260088883802465","0.250975647088033","0.270049896856156","0.252947009435494","0.244848504055638","0.261369577744142","0.270017186782737","0.28729887432893","0.320794702768003","0.318225695615048","","","","",
"East Asia & Pacific (excluding high income)","EAP","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.26914078783641","1.20646502597877","1.12222793744613","1.06331674004931","0.997817890301218","0.969037296140683","0.916428410632411","0.854141266011948","0.789827847600778","0.740966952862538","0.699956801742505","0.665389856377655","0.66378671578216","0.695236734395547","0.709752466941476","0.699386236900884","0.671524341878799","0.601130780427109","0.610516604077685","0.566774518876165","0.58464972255205","0.584252012994335","0.55128412491567","0.524649010732229","0.498102596958053","0.481818266923546","0.451791600764551","","","","",
"Early-demographic dividend","EAR","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.480821492923421","0.47994519892253","0.463526956196448","0.463805558559736","0.456235601208687","0.438070307493258","0.427531841010729","0.415018876945428","0.422245784899259","0.426947767681061","0.414160185288491","0.402889270108915","0.396266606905413","0.388240243145438","0.3724039071825","0.35229653335702","0.337869639367552","0.322016109264071","0.324160014950918","0.326879062465772","0.306358626476168","0.296463778814011","0.29337120800935","0.275384970907936","0.278410282103406","0.283266076272152","0.274256064296213","","","","",
"East Asia & Pacific","EAS","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.815755297608208","0.778798331898271","0.754290649337303","0.737309478237754","0.716304322592048","0.698408044012745","0.673948969887743","0.643183741723082","0.604024057463762","0.582913007798284","0.557178446117721","0.534988504036905","0.533525495996588","0.54983261687104","0.554664794389677","0.545118374181992","0.527031240779896","0.486209577708485","0.494484455477249","0.470806163357136","0.484678482954384","0.486097741489134","0.464498478559196","0.443805752901873","0.424074363133843","0.409403690818731","0.389033247453533","","","","",
"Europe & Central Asia (excluding high income)","ECA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.39976101473406","2.34924268946182","1.57303869883333","1.49099475754587","1.44075066648551","1.3892081497596","1.33731871092401","1.19740844228368","1.29446140895038","1.26258113953661","1.14235827696417","1.07905561158529","1.01386575908122","0.957006291415588","0.867256599524993","0.774435400153705","0.670892512378421","0.6110735568471","0.541840759927118","0.510113292393888","0.508449836161226","0.480632557564566","0.45671680324703","0.408654085585526","0.392299197204171","0.389944988532868","0.387511030023731","","","","",
"Europe & Central Asia","ECS","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.981563552744401","0.936442301376229","0.744048840172374","0.700877370637233","0.644399856051649","0.61472095535194","0.597309916281872","0.549772606940102","0.536701194633183","0.512559221079447","0.479039987150749","0.461295532300969","0.438513864547284","0.433879929171233","0.4099819497658","0.387988420653599","0.356469516170753","0.330035661266394","0.306701799721602","0.288480141790429","0.288757574322792","0.27152177327642","0.262202696137736","0.243846238041153","0.228425979630807","0.222244623006826","0.213116253271956","","","","",
"Ecuador","ECU","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.340543477991359","0.309655174595796","0.400412309124502","0.416719297544166","0.220719284305545","0.353735924972716","0.361635183780918","0.258628491250272","0.302959459161972","0.300044269546705","0.279814629971387","0.293708567214153","0.299786234606233","0.309679563011313","0.300164916076028","0.28805647127007","0.255374573378493","0.26921577070893","0.263410240760112","0.276831600827025","0.267200169878666","0.242787871166723","0.203850288662145","0.236601968511314","0.24700935673581","0.241317804286655","0.226165445338935","","","","",
"Egypt, Arab Rep.","EGY","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.362381750138906","0.356487158536499","0.345164477630255","0.378034536674539","0.326438608433931","0.342957335480824","0.316547679858401","0.338887417925467","0.358607996430706","0.341915517455598","0.354361981891014","0.297296625458379","0.289803933666132","0.320737807858199","0.306029652919432","0.314758017211091","0.305401877923774","0.294065952917445","0.282706455930258","0.279038211915294","0.257222166172008","0.26554093216723","0.229599724858434","0.216126362850971","0.231261026967953","0.211026304641923","0.22567715450549","","","","",
"Euro area","EMU","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.472792302080279","0.444386078569594","0.428304898738642","0.407270340899183","0.396646448526434","0.393608128960926","0.372452615362325","0.361096078060257","0.34307853451726","0.324106667382781","0.316114572816713","0.302725052469489","0.300985890325063","0.290608702246459","0.277751233803492","0.255971491928204","0.236527250330342","0.221305756953651","0.209179196750978","0.207474077401287","0.191164578733359","0.185026909332326","0.175636333831743","0.162109315337208","0.160513073047282","0.150351292505606","","","","",
"Eritrea","ERI","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.269223848533305","0.286760674257375","0.280307774250351","0.228309559797634","0.169268424338871","0.175126842023257","0.173714840616593","0.16195089570423","0.148478301042844","0.176974633628368","0.182935804723445","0.172133305353503","0.121085451851062","0.119359281019613","0.0935413694770647","0.110302589942426","0.106691087139376","0.11090146662399","","","","","","","","","",
"Spain","ESP","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.411710857239988","0.400857175451443","0.402579839817292","0.372444729999701","0.379157557927223","0.374112263557435","0.345070704848082","0.351421372511358","0.340496433535239","0.350363987468891","0.336129663396389","0.31755503311957","0.311480622531966","0.304218359017672","0.30275925974026","0.293297982041479","0.256955137298779","0.244202226140575","0.215418721310288","0.193535001067021","0.183460793412579","0.181624931532209","0.178465239210155","0.156761356933125","0.150148047221567","0.154483999633993","0.140794366431103","","","","",
"Estonia","EST","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.25338496175009","2.18957146843242","1.88776297495867","1.88656761931622","1.6241316229069","1.39447404342469","1.29509125525665","1.12705075831187","1.0862288520846","0.924864298676365","0.952017614105042","0.873471445400993","0.743884548459475","0.621955417433534","0.617642931551174","0.557511985088428","0.520274982780484","0.612330488175884","0.550207576779438","0.494972082702307","0.53063174780004","0.474505474954781","0.423131538055207","0.403696033967862","","","","",
"Ethiopia","ETH","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.151849152014698","0.156441716017409","0.166451970125875","0.146731637079943","0.102984356303643","0.108734404527773","0.105983153259809","0.107755387194408","0.116475275411043","0.107067439948625","0.11099981767771","0.12298183698481","0.123882095227467","0.137114277229497","0.12482451123865","0.104660258001875","0.0985492940329588","0.0942527149680589","0.0918318794712602","0.0843197014826598","0.0724267064755669","0.0697626574125449","0.0756971874851667","0.085030116262514","0.0837441005397706","0.0820866239918774","0.0763912993059648","","","","",
"European Union","EUU","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.571553950757012","0.544305393543245","0.510956195927545","0.49537103369499","0.464743981845495","0.451408638027035","0.44813273405687","0.421645795386835","0.402132687693334","0.378420850752115","0.355568531719853","0.346517608135204","0.330630444373947","0.328715831337942","0.313581458498389","0.299543126569798","0.277769301512953","0.255733513170875","0.237546804368061","0.222946620339454","0.221670988807661","0.205452746827088","0.196340719717721","0.185769428587128","0.171576525287873","0.16871750259299","0.159505780132162","","","","",
"Fragile and conflict affected situations","FCS","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.45733891630004","0.430937873718116","0.407090421907694","0.414415169414926","0.419158963652808","0.402901455837481","0.369629271671701","0.360524028535595","0.365923020150414","0.361300073976024","0.356797996940826","0.36419113320373","0.36832862045766","0.39168256640275","0.325911314396308","0.305898977544002","0.271890451057889","0.234364542337459","0.240741190744948","0.229730961255779","0.23867131545742","0.235385545371178","0.220702555164858","0.213919431533579","0.21152822700245","0.209018280439526","0.214974912779859","","","","",
"Finland","FIN","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.572291837659869","0.610580774149438","0.545885538591376","0.570090206769613","0.609714498528303","0.527858703855442","0.59638375653286","0.535204333027625","0.469038542007138","0.433213340700983","0.376336469099046","0.39200169199422","0.41239154927084","0.453937659570561","0.412238963912093","0.325772775968376","0.362934295075716","0.318844799583433","0.267474241348802","0.263128773980753","0.296198441795358","0.257006452999081","0.221492443039789","0.208990369362807","0.207100147520747","0.182916988788192","0.185783149968976","","","","",
"Fiji","FJI","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.265981263109634","0.217967846022848","0.223908218368323","0.215214044006663","0.199511528795172","0.194386026151634","0.196159027742584","0.19012974980337","0.180445228823081","0.166604016764937","0.17817402425147","0.214035549648829","0.172267859949226","0.197083996556921","0.235150450088864","0.183501475611942","0.194172235405333","0.181523919611866","0.136084213811153","0.121236942930956","0.179451889960281","0.152647438240902","0.138589884284513","0.162145320043398","0.167469710175591","0.199985438358743","0.185676681966519","","","","",
"France","FRA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.366147161711975","0.364488349694628","0.328495559790342","0.317647337455554","0.28543990585963","0.282750516794152","0.294596438489335","0.263660070460981","0.268473171298554","0.250875579200082","0.227838121279101","0.22373290041258","0.212757284531385","0.217327006383005","0.210789152850937","0.199996163618782","0.182126950051609","0.169172311340767","0.162144442797199","0.156673311940459","0.151111841308478","0.135625654044978","0.134691630316116","0.128078905715564","0.113926282208483","","","","","","",
"Faroe Islands","FRO","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.491427354480772","0.443915879892772","0.453154572735658","0.429567667857821","0.435709476014802","0.47168160686256","0.483738240892478","0.440988955055663","0.466317806836259","0.604261266043105","0.501587469477437","0.48482041154916","0.48711406203874","0.39172383699116","0.380526108666997","0.411821653154762","0.344944650277691","0.451511017181587","0.305514504087951","0.33144664357731","0.352108445121725","0.390954601027768","0.392751467356292","0.391506273863394","0.383816323669335","","","","",
"Gabon","GAB","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.382294238911777","0.351327727164914","0.385399357084556","0.366494174855438","0.30429493776621","0.299104043415249","0.292666687766202","0.273345767007399","0.271204119097681","0.283407181208136","0.27584943725808","0.270273357826286","0.254095623241518","0.247697243709936","0.241822353113394","0.238234324268151","0.203110265416748","0.184127165743471","0.189621624401727","0.191239262685995","0.199195211878554","0.187905047999338","0.18820559567026","0.192269978825543","0.183882874859632","0.183797393820287","0.185491376131634","","","","",
"United Kingdom","GBR","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.577376920378438","0.575709248075165","0.550362974470238","0.514415779453995","0.485691019023601","0.45206808903544","0.434063006298616","0.392571464439423","0.384753905573879","0.370581719614002","0.348290547594568","0.332642008728647","0.306314201220525","0.299162686816263","0.281220132112713","0.274974785869893","0.255995721091089","0.242072836471551","0.230223224280571","0.216081183071418","0.215832113469173","0.190335556383428","0.191872903067292","0.177874333717958","0.157450459918033","0.146296132219497","0.130807569567439","","","","",
"Georgia","GEO","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.21224558526382","1.08699456484141","0.72607197427441","0.262381566177558","0.409185549236589","0.397110987858066","0.425877056415993","0.357432196859419","0.358370362790327","0.27806649777397","0.233274374066013","0.229650011882134","0.242194522858223","0.251227810493693","0.270426490177596","0.244248942958318","0.19545449658106","0.234214190660912","0.220459384214525","0.254430898356479","0.230487855869032","0.207930545933588","0.208585273443762","0.217566710712697","0.211313187454321","","","","",
"Ghana","GHA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.210833607010939","0.215085268223834","0.177633212287814","0.194909691311637","0.217825739874913","0.207374616162472","0.206997065688668","0.221587288589898","0.210489428672268","0.203301926942584","0.184138156824269","0.190631766173367","0.192620206845713","0.184823159521177","0.164127214829867","0.143026330401244","0.174605130680498","0.171127377130966","0.143002393418279","0.114178436929202","0.135104423641724","0.134332543932261","0.151170593523314","0.104916641891243","0.102809030508874","0.116149043153079","0.119690626255537","","","","",
"Gibraltar","GIB","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.179153800866974","0.172577993992217","0.168640151228206","0.161167730733791","0.174257451832072","0.16842394595253","0.167327531582702","0.162693627876948","0.164451557830849","0.164156584170983","0.162824817825393","0.160911912516262","0.158013829107631","0.159759628089148","0.157051513358305","0.138946711004337","0.138110167112018","0.13102520791427","0.137214494984795","0.142336303412504","0.154468827581646","0.15295351396119","0.134982765487894","0.116530577851727","0.118452523128533","0.129937149041344","0.122787196392617","","","","",
"Gambia, The","GMB","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.13308434249579","0.124851781606641","0.118080352342719","0.118195472125649","0.115545979056892","0.116119912320794","0.113442256700848","0.108081872122762","0.11172898286545","0.117629438822845","0.109059109693618","0.110282324663528","0.112211971596718","0.103084198514571","0.100632146767805","0.101078296132831","0.106417002727057","0.1005724571112","0.0967137580794003","0.0935833148143708","0.0991027228809833","0.109247939245887","0.108506124110869","0.103866403535471","0.12512928423335","0.12163284525296","0.119593580328462","","","","",
"Guinea-Bissau","GNB","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.174510294189659","0.164027932448083","0.161933019371659","0.158093475141821","0.149988528696493","0.140716583742957","0.123822893430208","0.125724213294561","0.147762528018354","0.162586930189582","0.113845623468512","0.111741242410237","0.113805426411542","0.140196201319667","0.137865479694052","0.135224726628681","0.130501970559934","0.131416119912821","0.122924536591898","0.121825546129343","0.11691309439519","0.109214806120096","0.116318909112418","0.114142400163819","0.116334109505129","0.100441334268367","0.0942227996988869","","","","",
"Equatorial Guinea","GNQ","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.227414717698896","0.235320965886771","0.170750053301829","0.158569401283737","0.147080132775369","0.134296037452147","0.120475965697704","0.112354979926909","0.0540744797929545","0.112833362359538","0.0877457683146901","0.496949351101848","0.600405489961254","0.626218580965959","0.405451219270135","0.359364073337074","0.351763322107691","0.285695850528657","0.194424080963833","0.200713477189351","0.221614384477932","0.277819680774359","0.180309345145522","0.205776795624752","0.193258477712173","0.214575019926908","0.227444066080756","","","","",
"Greece","GRC","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.548233717325782","0.512857459404014","0.507608664628363","0.505343044848956","0.499149191153696","0.484207596625952","0.469179993874063","0.457868438980801","0.453898861502619","0.4359907727844","0.434267823107346","0.41194990728733","0.379907792459869","0.367011253930868","0.348619544163371","0.351122314270035","0.309587271727947","0.303596876735228","0.280749966327031","0.272403441458824","0.267672004766353","0.275034429278634","0.286645243794361","0.242776337129264","0.230994169633654","0.223489814360836","0.208236819158019","","","","",
"Grenada","GRD","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.233433890688374","0.230391906503656","0.242338363759845","0.249004923098501","0.283327652300144","0.285656985839454","0.27515069893356","0.282098437478192","0.2604726757184","0.265216309460621","0.242661276975446","0.247018739109927","0.248398539190214","0.234720232621537","0.21835845669715","0.196963498574212","0.212628874370369","0.201312743302036","0.207656131121624","0.220679176660835","0.225613629854748","0.213141454500319","0.226211918701119","0.236694848001502","0.165240673344822","0.167854130679562","0.161574794816068","","","","",
"Greenland","GRL","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.166347955726591","0.154220623311682","0.171275641346516","0.151375069325628","0.172193535709633","0.168373550996845","0.14908957791187","0.160407091575896","0.174045554231004","0.168534859034332","0.176684688594366","0.177074170506881","0.175822235462443","0.164216412614568","0.166052068629433","0.169023079692884","0.156655383290576","0.143425461014954","0.122561207761636","0.125889834151774","0.118828257979137","0.113255514401447","0.109834370154656","0.115319686013154","0.117494493864212","0.124124530131501","0.128920028985177","","","","",
"Guam","GUM","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.720498285712339","0.646557570060623","0.548297999632261","0.495130505141978","0.59035024480652","0.581111183288121","0.548481135299421","0.532329508441134","0.5575998536729","0.540947348356893","0.514181097088113","0.487449016916304","0.470121569851215","0.460175965597046","0.458780015518292","0.4006292267694","0.332144047316851","0.36577793615934","0.351018184902972","0.337995655911878","0.352381531377819","0.34001537344788","0.357800380323637","0.322704970765119","0.322371138462656","0.314149210703091","0.349931868982593","","","","",
"High income","HIC","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.626970074085412","0.602837736063708","0.582359901849531","0.569167561825261","0.545963554574107","0.521652341394705","0.511150465361534","0.488958639420241","0.468668907089864","0.453733415192347","0.43814525257461","0.420277298648513","0.406936786926707","0.396947309113699","0.379161928670651","0.359775196252773","0.336196075103564","0.319498994368795","0.30453704316841","0.293642874255359","0.290631902871426","0.272876555552781","0.262307470497171","0.252665892512187","0.243066878642835","0.236154309281779","0.224122012451956","","","","",
"Hong Kong SAR, China","HKG","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.262263812251837","0.251462530385966","0.267433596417485","0.259890652740127","0.21470404461766","0.20664639460919","0.180126516424212","0.177624261115015","0.237667754717148","0.249690332152982","0.214753316448982","0.196143310416514","0.198346779805741","0.206698957995919","0.178122907571547","0.169201840043918","0.147092443166729","0.139872478145381","0.132102611812872","0.130510471178108","0.116552399700004","0.117314930512731","0.115081430225221","0.115571173340562","0.115516208935502","0.103690208304274","0.103962671457339","","","","",
"Honduras","HND","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.254949825738746","0.265539704964434","0.279010059955393","0.2370157048749","0.271207678993594","0.290839384923572","0.28619467533758","0.282424276115586","0.30145927027902","0.305273490714422","0.295310305636593","0.319448223561058","0.323132504981118","0.337240474525421","0.336429310953558","0.315461511363843","0.28983662818915","0.306226433352482","0.284697582113548","0.262891976441385","0.257867759604637","0.263844236068539","0.26299382841641","0.258381259011515","0.238455446667829","0.227919742351542","0.205638883095402","","","","",
